Unnamed: 0,id,scrape_id,host_id,latitude,longitude,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,availability_eoy,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_communication,review_scores_location
13203,1023870973169906421,20250612050654,449485386,41.40492646799888,2.1512367902790364,la Vila de Gràcia,Gràcia,Private room in rental unit,Private room,2022-03-14,"Barcelona, Spain",within an hour,80%,60%,f,116.0,125.0,t,t,1,3.0,3 shared baths,1.0,1.0,"[""Hangers"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Extra pillows and blankets"", ""Heating"", ""Kitchen"", ""Bed linens"", ""Cleaning products"", ""Clothing storage: dresser"", ""Dishes and silverware"", ""Washer"", ""TV"", ""Self check-in"", ""Pets allowed"", ""Essentials"", ""Lock on bedroom door"", ""Smart lock"", ""Cooking basics"", ""Wifi""]",$75.00,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,0,23,53,233,154,0,0,0,0,,,,,,
13207,1030940327116598247,20250612050654,547797067,41.3930563,2.112206,Pedralbes,Les Corts,Private room in rental unit,Private room,2023-11-23,"London, United Kingdom",,,,f,2.0,2.0,t,t,1,,1 bath,1.0,,"[""Building staff"", ""Wifi"", ""Exercise equipment"", ""Self check-in"", ""Dedicated workspace"", ""Pool"", ""Carbon monoxide alarm"", ""TV"", ""Smoke alarm"", ""Air conditioning""]",,31,100,31.0,31.0,100.0,100.0,31.0,100.0,t,0,0,0,0,0,0,0,0,0,,,,,,
13209,1030948531371055882,20250612050654,392979618,41.4060441012397,2.174116652391165,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2021-03-17,,within an hour,100%,92%,f,4.0,8.0,t,t,5,1.0,1 bath,2.0,3.0,"[""Bed linens"", ""40 inch TV"", ""Oven"", ""Beach essentials"", ""Hot water"", ""Wifi"", ""Washer"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Kitchen"", ""Stove"", ""Dryer"", ""Dedicated workspace"", ""Air conditioning"", ""Iron"", ""Coffee maker"", ""Refrigerator"", ""Heating"", ""Dishwasher""]",$433.00,2,180,2.0,4.0,180.0,180.0,3.6,180.0,t,1,8,31,306,135,78,49,2,47,4.15,4.42,4.53,4.4,4.55,4.85
13210,1030953940086350824,20250612050654,547797067,41.3930563,2.112206,Pedralbes,Les Corts,Entire rental unit,Entire home/apt,2023-11-23,"London, United Kingdom",,,,f,2.0,2.0,t,t,1,,1 bath,1.0,,"[""Smoke alarm"", ""Building staff"", ""TV"", ""Pool"", ""Self check-in"", ""Air conditioning"", ""Wifi"", ""Carbon monoxide alarm""]",,31,100,31.0,31.0,100.0,100.0,31.0,100.0,t,0,0,0,0,0,1,0,0,1,0.08,5.0,5.0,5.0,5.0,5.0
13211,1030957373687670024,20250612050654,547801015,41.3915908,2.1759639,la Dreta de l'Eixample,Eixample,Room in hotel,Private room,2023-11-23,,within an hour,100%,100%,f,4.0,4.0,t,t,2,,1 private bath,1.0,,"[""Bed linens"", ""Conditioner"", ""Self check-in"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Shampoo"", ""Hangers"", ""Hair dryer"", ""Building staff"", ""Luggage dropoff allowed"", ""Elevator"", ""Crib"", ""Dedicated workspace"", ""Safe"", ""Pool"", ""Smoke alarm"", ""Shower gel"", ""Gym"", ""TV"", ""Heating"", ""Essentials"", ""Air conditioning""]",,1,365,1.0,1.0,28.0,731.0,1.0,511.4,t,30,60,90,114,114,0,0,0,0,,,,,,
13212,1030957374178131184,20250612050654,547801015,41.3915908,2.1759639,la Dreta de l'Eixample,Eixample,Room in hotel,Private room,2023-11-23,,within an hour,100%,100%,f,4.0,4.0,t,t,2,1.0,1 private bath,1.0,1.0,"[""Bed linens"", ""Conditioner"", ""Self check-in"", ""Hot water"", ""Room-darkening shades"", ""Body soap"", ""Wifi"", ""Shampoo"", ""Hangers"", ""Hair dryer"", ""Building staff"", ""Luggage dropoff allowed"", ""Elevator"", ""Crib"", ""Dedicated workspace"", ""Safe"", ""Pool"", ""Smoke alarm"", ""Shower gel"", ""Gym"", ""TV"", ""Heating"", ""Essentials"", ""Air conditioning""]",,1,365,1.0,1.0,28.0,731.0,1.0,544.2,t,14,44,74,97,97,1,1,0,1,0.11,5.0,5.0,5.0,5.0,5.0
13213,1030957494468425660,20250612050654,547801015,41.3915908,2.1759639,la Dreta de l'Eixample,Eixample,Room in hotel,Private room,2023-11-23,,within an hour,100%,100%,f,4.0,4.0,t,t,2,1.0,1 private bath,1.0,1.0,"[""Bed linens"", ""Conditioner"", ""Self check-in"", ""Hot water"", ""Room-darkening shades"", ""Body soap"", ""Wifi"", ""Shampoo"", ""Hangers"", ""Hair dryer"", ""Building staff"", ""Luggage dropoff allowed"", ""Elevator"", ""Crib"", ""Dedicated workspace"", ""Safe"", ""Pool"", ""Smoke alarm"", ""Shower gel"", ""Gym"", ""TV"", ""Heating"", ""Essentials"", ""Air conditioning""]",$388.00,1,365,1.0,1.0,28.0,731.0,1.0,511.4,t,29,59,89,113,113,0,0,0,0,,,,,,
13214,1030957497461384786,20250612050654,547801015,41.3915908,2.1759639,la Dreta de l'Eixample,Eixample,Room in hotel,Private room,2023-11-23,,within an hour,100%,100%,f,4.0,4.0,t,t,2,1.0,1 private bath,1.0,1.0,"[""Bed linens"", ""Conditioner"", ""Self check-in"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Shampoo"", ""Hangers"", ""Hair dryer"", ""Building staff"", ""Luggage dropoff allowed"", ""Elevator"", ""Crib"", ""Dedicated workspace"", ""Safe"", ""Pool"", ""Smoke alarm"", ""Shower gel"", ""Gym"", ""TV"", ""Heating"", ""Essentials"", ""Air conditioning""]",$384.00,1,365,1.0,1.0,28.0,731.0,1.0,513.4,t,30,60,90,113,113,0,0,0,0,,,,,,
13217,1033875696637599094,20250612050654,534577307,41.38194751487783,2.1795443883298966,el Barri Gòtic,Ciutat Vella,Private room in home,Private room,2023-08-29,,within an hour,100%,80%,f,2.0,2.0,t,t,2,1.0,1 shared bath,1.0,1.0,"[""Bed linens"", ""Oven"", ""Central heating"", ""Hot water"", ""Body soap"", ""Cooking basics"", ""Beach access \u2013 Beachfront"", ""Wifi"", ""Washer"", ""Shampoo"", ""Fire extinguisher"", ""Hangers"", ""First aid kit"", ""Clothing storage"", ""Hair dryer"", ""Long term stays allowed"", ""Kitchen"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Portable fans"", ""Hot water kettle"", ""Gas stove"", ""Dedicated workspace"", ""Iron"", ""Cleaning products"", ""Patio or balcony"", ""Shower gel"", ""Drying rack for clothing"", ""Paid parking off premises"", ""Dishes and silverware"", ""Essentials"", ""Dishwasher""]",$116.00,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,30,60,80,258,181,39,24,2,33,2.35,4.54,4.0,4.79,4.79,4.72
13218,1033888442420052011,20250612050654,548348405,41.38318,2.16052,Sant Antoni,Eixample,Private room in rental unit,Private room,2023-11-27,,,,,f,1.0,1.0,t,t,3,,1 private bath,,,"[""Toaster"", ""Wine glasses"", ""Washer"", ""TV"", ""Dedicated workspace"", ""Kitchen"", ""Air conditioning"", ""Freezer"", ""Wifi"", ""Lock on bedroom door""]",,31,365,31.0,31.0,365.0,365.0,31.0,365.0,,0,0,0,0,0,0,0,0,0,,,,,,
13224,1030982251959221735,20250612050654,504121118,41.37912,2.17973,el Barri Gòtic,Ciutat Vella,Private room in rental unit,Private room,2023-03-06,"Barcelona, Spain",a few days or more,18%,9%,f,175.0,199.0,t,t,1,4.0,4 baths,10.0,0.0,"[""Cooking basics"", ""Wifi"", ""Lock on bedroom door"", ""Washer"", ""Lockbox"", ""Self check-in"", ""Dedicated workspace"", ""Heating"", ""Kitchen""]",$35.00,31,365,31.0,31.0,365.0,365.0,31.0,365.0,t,0,20,50,230,154,0,0,0,0,,,,,,
13226,1031659780957833580,20250612050654,547930453,41.3929,2.1924,la Vila Olímpica del Poblenou,Sant Martí,Room in hotel,Private room,2023-11-24,,,,100%,f,1.0,1.0,t,t,2,,2 baths,1.0,,"[""Gym"", ""Dedicated workspace"", ""Elevator"", ""Conditioner"", ""Luggage dropoff allowed"", ""Standalone high chair"", ""Heating"", ""Room-darkening shades"", ""Paid parking on premises"", ""Air conditioning"", ""Shower gel"", ""Bed linens"", ""Shampoo"", ""Crib"", ""Building staff"", ""TV"", ""Pool"", ""Self check-in"", ""Essentials"", ""Hair dryer"", ""Hot water"", ""Wifi""]",,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0,0,0,0,2,2,0,2,0.17,5.0,5.0,5.0,5.0,5.0
13232,1032520030037201917,20250612050654,508805121,41.44128931434747,2.1818910953011392,la Prosperitat,Nou Barris,Private room in rental unit,Private room,2023-04-06,,within an hour,100%,100%,t,1.0,1.0,t,t,2,1.0,1 bath,1.0,1.0,"[""Hair dryer"", ""Host greets you"", ""Iron"", ""Ceiling fan"", ""Wifi"", ""Dedicated workspace"", ""Essentials"", ""Paid washer"", ""Shower gel"", ""Lock on bedroom door"", ""Shampoo""]",$55.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,5,16,40,213,134,44,31,2,30,2.73,4.77,4.8,4.68,4.98,4.61
13234,1034554656318157124,20250612050654,485033416,41.40691696015993,2.187216393649578,el Clot,Sant Martí,Private room in rental unit,Private room,2022-10-25,"Barcelona, Spain",within an hour,100%,99%,f,3.0,4.0,t,t,2,0.0,0 baths,1.0,1.0,"[""Hangers"", ""Refrigerator"", ""Elevator"", ""Exterior security cameras on property"", ""Heating"", ""Room-darkening shades"", ""Portable air conditioning"", ""Host greets you"", ""Clothing storage"", ""Kitchen"", ""Bed linens"", ""Shampoo"", ""Indoor fireplace: electric"", ""Washer"", ""TV"", ""Pets allowed"", ""Microwave"", ""Hair dryer"", ""Hot water"", ""Freezer"", ""Wifi""]",$81.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,19,43,71,250,171,63,39,2,40,3.73,4.62,4.65,4.81,4.86,4.86
13235,1034591456134781452,20250612050654,530608834,41.381191291981466,2.1809813244968432,el Barri Gòtic,Ciutat Vella,Private room in rental unit,Private room,2023-08-08,,within an hour,100%,91%,f,1.0,2.0,t,t,2,1.0,1 shared bath,1.0,1.0,"[""Bed linens"", ""Oven"", ""Central heating"", ""Hot water"", ""Body soap"", ""Cooking basics"", ""Beach access \u2013 Beachfront"", ""Wifi"", ""Washer"", ""Shampoo"", ""Fire extinguisher"", ""Hangers"", ""First aid kit"", ""Clothing storage"", ""Hair dryer"", ""Long term stays allowed"", ""Kitchen"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Portable fans"", ""Hot water kettle"", ""Gas stove"", ""Dedicated workspace"", ""Iron"", ""Cleaning products"", ""Patio or balcony"", ""Shower gel"", ""Drying rack for clothing"", ""Paid parking off premises"", ""Dishes and silverware"", ""Freezer"", ""Essentials"", ""Dishwasher""]",$121.00,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,30,60,81,257,180,22,20,0,16,1.23,4.59,4.59,4.45,4.73,4.68
13237,1032520046207255209,20250612050654,478093362,41.3918113,2.1736163,la Dreta de l'Eixample,Eixample,Room in hotel,Private room,2022-09-04,,within an hour,100%,100%,f,5.0,5.0,t,f,3,,1.5 baths,1.0,,"[""Outlet covers"", ""Lockbox"", ""Hangers"", ""Elevator"", ""Body soap"", ""Ethernet connection"", ""Mini fridge"", ""Heating"", ""Room-darkening shades"", ""Fire extinguisher"", ""Air conditioning"", ""Shower gel"", ""Shampoo"", ""TV"", ""Self check-in"", ""Essentials"", ""Safe"", ""Hair dryer"", ""Smoke alarm"", ""Hot water"", ""Wifi"", ""First aid kit""]",,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,8,31,41,41,41,50,26,2,43,2.67,4.3,4.32,4.56,4.56,4.68
13238,1032562010933844041,20250612050654,548089830,41.377804327786635,2.135153040289879,Sants,Sants-Montjuïc,Private room in rental unit,Private room,2023-11-25,,within an hour,100%,96%,f,1.0,1.0,f,t,2,,Half-bath,,,"[""Wifi"", ""Shampoo"", ""Hair dryer"", ""Hot water"", ""Body soap""]",,1,1,1.0,1.0,1.0,1.0,1.0,1.0,t,0,0,0,0,0,20,20,13,0,11.76,4.65,4.85,4.65,4.95,4.55
13240,1033231851313620707,20250612050654,434893527,41.4035841,2.1538304,la Vila de Gràcia,Gràcia,Entire rental unit,Entire home/apt,2021-12-06,"Barcelona, Spain",within an hour,96%,96%,f,27.0,36.0,t,t,4,1.0,1 bath,1.0,1.0,"[""Bed linens"", ""20 inch TV"", ""Dishwasher"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Electric stove"", ""Microwave"", ""Noise decibel monitors on property"", ""Hangers"", ""Hair dryer"", ""Paid crib - available upon request"", ""Long term stays allowed"", ""Bidet"", ""Kitchen"", ""Toaster"", ""Bathtub"", ""Luggage dropoff allowed"", ""Dining table"", ""Hot water kettle"", ""Host greets you"", ""Iron"", ""Outdoor dining area"", ""Outdoor furniture"", ""Free washer \u2013 In unit"", ""Private patio or balcony"", ""Cleaning products"", ""Coffee maker"", ""Heating - split type ductless system"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Refrigerator"", ""Freezer"", ""Trash compactor"", ""Essentials"", ""Air conditioning""]",$259.00,1,365,1.0,5.0,999.0,999.0,1.4,999.0,t,24,42,55,282,115,7,5,0,6,0.43,3.71,4.0,3.86,3.29,4.71
13242,1040479492141368911,20250612050654,447375626,41.38986,2.16383,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2022-03-01,"Barcelona, Spain",within a few hours,92%,99%,f,171.0,183.0,t,t,3,2.0,2 baths,2.0,2.0,"[""Bed linens"", ""Oven"", ""Lockbox"", ""Self check-in"", ""Private entrance"", ""Hot water"", ""High chair"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""Crib"", ""Air conditioning"", ""Iron"", ""Patio or balcony"", ""Washer \u2013\u00a0In unit"", ""Refrigerator"", ""TV"", ""Heating"", ""Essentials"", ""Dishwasher""]",$176.00,32,1125,32.0,334.0,1125.0,1125.0,40.1,1125.0,t,0,0,21,296,124,0,0,0,0,,,,,,
13244,1041238283601706213,20250612050654,518888520,41.4008408,2.1680975,la Dreta de l'Eixample,Eixample,Private room in rental unit,Private room,2023-06-08,,within a day,79%,68%,f,162.0,295.0,t,t,1,2.0,2 baths,1.0,1.0,"[""Cooking basics"", ""Wifi"", ""Washer"", ""Lock on bedroom door"", ""Kitchen"", ""Dedicated workspace"", ""Refrigerator"", ""TV"", ""Iron"", ""Hair dryer"", ""Heating"", ""Air conditioning""]",$31.00,32,360,32.0,32.0,360.0,360.0,32.0,360.0,t,23,53,83,263,185,0,0,0,0,,,,,,
13245,1041274088185457381,20250612050654,508676422,41.42324175655662,2.20678375777532,la Verneda i la Pau,Sant Martí,Private room in rental unit,Private room,2023-04-05,,within an hour,100%,100%,t,1.0,1.0,f,t,2,1.0,1 shared bath,1.0,1.0,"[""Hair dryer"", ""Beach access \u2013 Beachfront"", ""Paid street parking off premises"", ""Portable fans"", ""Breakfast"", ""Dedicated workspace"", ""Hot water"", ""Essentials"", ""Laundromat nearby"", ""Coffee"", ""Wifi"", ""Shower gel"", ""Bed linens"", ""Cleaning products"", ""Shampoo"", ""First aid kit""]",$55.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,2,3,8,253,82,134,93,9,98,7.91,4.8,4.85,4.89,4.91,4.86
13247,1034675755658182606,20250612050654,447375626,41.40824810000001,2.139645700000001,el Putxet i el Farró,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2022-03-01,"Barcelona, Spain",within a few hours,92%,99%,f,171.0,183.0,t,t,5,2.0,2 baths,3.0,3.0,"[""Bed linens"", ""Oven"", ""Lockbox"", ""Self check-in"", ""Private entrance"", ""Hot water"", ""High chair"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""Crib"", ""Air conditioning"", ""Pool"", ""Iron"", ""Pets allowed"", ""Patio or balcony"", ""Washer \u2013\u00a0In unit"", ""Refrigerator"", ""TV"", ""Heating"", ""Essentials"", ""Dishwasher""]",$181.00,32,1125,32.0,335.0,1125.0,1125.0,40.2,1125.0,t,0,0,0,54,0,0,0,0,0,,,,,,
13250,1041310369334368333,20250612050654,548332339,41.38051906140977,2.1733417786525315,el Raval,Ciutat Vella,Private room in home,Private room,2023-11-27,"Badalona, Spain",within a few hours,100%,99%,f,1.0,1.0,t,t,2,1.0,1 bath,1.0,1.0,"[""Bed linens"", ""Smoking allowed"", ""Oven"", ""Hot water"", ""Body soap"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Lock on bedroom door"", ""Shampoo"", ""Microwave"", ""Hangers"", ""Clothing storage"", ""Hair dryer"", ""Bidet"", ""Kitchen"", ""Exterior security cameras on property"", ""Dining table"", ""Wine glasses"", ""Dryer"", ""Extra pillows and blankets"", ""Iron"", ""Ethernet connection"", ""Cleaning products"", ""Shower gel"", ""Dishes and silverware"", ""Refrigerator"", ""Heating"", ""Essentials""]",$108.00,2,365,1.0,2.0,365.0,365.0,2.0,365.0,t,19,49,79,79,79,76,45,4,52,4.33,4.59,4.59,4.32,4.88,4.55
13251,1041321632143860839,20250612050654,549939707,41.38105,2.17229,el Raval,Ciutat Vella,Entire rental unit,Entire home/apt,2023-12-07,,within a day,100%,86%,t,1.0,1.0,f,t,5,2.0,2 baths,3.0,3.0,"[""Bed linens"", ""Oven"", ""Hot water"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Kitchen"", ""Induction stove"", ""Toaster"", ""Luggage dropoff allowed"", ""Dining table"", ""Hot water kettle"", ""Elevator"", ""Host greets you"", ""Iron"", ""Private patio or balcony"", ""Coffee maker"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Freezer"", ""Standalone high chair"", ""Air conditioning""]",$100.00,31,180,31.0,31.0,180.0,180.0,31.0,180.0,t,0,0,15,105,105,1,1,0,1,0.14,5.0,5.0,5.0,5.0,5.0
13256,1041865893909416856,20250612050654,550046338,41.418684318841265,2.21290938995173,el Besòs i el Maresme,Sant Martí,Entire rental unit,Entire home/apt,2023-12-08,,within a few hours,100%,100%,t,1.0,1.0,t,t,5,1.0,1 bath,3.0,5.0,"[""Paid street parking off premises"", ""Dishwasher"", ""Lockbox"", ""Hangers"", ""Dedicated workspace"", ""Refrigerator"", ""Stove"", ""Elevator"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Body soap"", ""Extra pillows and blankets"", ""Heating"", ""Wine glasses"", ""Room-darkening shades"", ""Hot water kettle"", ""Host greets you"", ""Clothing storage"", ""Kitchen"", ""Air conditioning"", ""Iron"", ""Shower gel"", ""Bed linens"", ""Cleaning products"", ""Shampoo"", ""Oven"", ""Toaster"", ""Dishes and silverware"", ""Children\u2019s dinnerware"", ""Dining table"", ""Washer"", ""TV"", ""Self check-in"", ""Essentials"", ""Coffee maker: Nespresso, pour-over coffee"", ""Microwave"", ""Hair dryer"", ""Hot water"", ""Cooking basics"", ""Freezer"", ""Wifi"", ""Shared beach access""]",$66.00,32,1125,32.0,32.0,1125.0,1125.0,32.0,1125.0,t,0,0,0,54,0,6,4,0,5,0.41,4.83,4.67,4.67,5.0,3.67
13260,1034746838752412479,20250612050654,498834040,41.3954602,2.1655917,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2023-01-31,"Barcelona, Spain",within an hour,100%,88%,t,24.0,25.0,t,t,2,,1 bath,1.0,,"[""Bed linens"", ""Oven"", ""Coffee"", ""Hot water"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Clothing storage"", ""Hair dryer"", ""Cleaning available during stay"", ""Long term stays allowed"", ""Kitchen"", ""Toaster"", ""Dining table"", ""Wine glasses"", ""Dryer"", ""Hot water kettle"", ""Elevator"", ""Air conditioning"", ""Iron"", ""Outdoor dining area"", ""Pets allowed"", ""Coffee maker"", ""Patio or balcony"", ""Gym"", ""Dishes and silverware"", ""TV"", ""Heating"", ""Freezer"", ""Essentials"", ""Dishwasher""]",,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,0,0,0,0,0,3,3,0,1,0.28,5.0,5.0,5.0,5.0,5.0
13261,1034753223772767290,20250612050654,498834040,41.3954602,2.1655917,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2023-01-31,"Barcelona, Spain",within an hour,100%,88%,t,24.0,25.0,t,t,8,,3.5 baths,4.0,,"[""Freezer"", ""Patio or balcony"", ""Pets allowed"", ""Bed linens"", ""Dining table"", ""Refrigerator"", ""Fire extinguisher"", ""Elevator"", ""Essentials"", ""Toaster"", ""Heating"", ""Hangers"", ""Dishwasher"", ""Oven"", ""Coffee maker"", ""Hot water"", ""Cooking basics"", ""Iron"", ""Washer"", ""Wifi"", ""Wine glasses"", ""Hair dryer"", ""Dryer"", ""Coffee"", ""Dishes and silverware"", ""Air conditioning"", ""TV"", ""Kitchen"", ""Hot water kettle"", ""Microwave"", ""Clothing storage"", ""Outdoor dining area""]",,32,333,32.0,32.0,333.0,333.0,32.0,333.0,t,0,0,0,0,0,2,1,0,2,0.15,5.0,5.0,5.0,5.0,5.0
13262,1034757090174704830,20250612050654,498834040,41.3954602,2.1655917,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2023-01-31,"Barcelona, Spain",within an hour,100%,88%,t,24.0,25.0,t,t,4,2.0,2 baths,1.0,1.0,"[""Dishwasher"", ""Hangers"", ""Refrigerator"", ""Outdoor dining area"", ""Elevator"", ""Coffee"", ""Coffee maker"", ""Wine glasses"", ""Dryer"", ""Heating"", ""Hot water kettle"", ""Clothing storage"", ""Fire extinguisher"", ""Kitchen"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Oven"", ""Toaster"", ""Dishes and silverware"", ""Dining table"", ""Washer"", ""TV"", ""Cleaning available during stay"", ""Pets allowed"", ""Essentials"", ""Patio or balcony"", ""Hair dryer"", ""Hot water"", ""Cooking basics"", ""Freezer"", ""Wifi""]",$121.00,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,2,32,47,82,82,3,2,0,3,0.23,5.0,5.0,5.0,5.0,5.0
13263,1034760800510096568,20250612050654,498834040,41.3954602,2.1655917,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2023-01-31,"Barcelona, Spain",within an hour,100%,88%,t,24.0,25.0,t,t,4,1.0,1 bath,1.0,1.0,"[""Bed linens"", ""Oven"", ""Coffee"", ""Dishwasher"", ""Hot water"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Clothing storage"", ""Hair dryer"", ""Cleaning available during stay"", ""Kitchen"", ""Toaster"", ""Dining table"", ""Wine glasses"", ""Dryer"", ""Hot water kettle"", ""Elevator"", ""Dedicated workspace"", ""Iron"", ""Outdoor dining area"", ""Pets allowed"", ""Coffee maker"", ""Patio or balcony"", ""Gym"", ""Sauna"", ""Dishes and silverware"", ""Refrigerator"", ""Blender"", ""TV"", ""Heating"", ""Freezer"", ""Essentials"", ""Air conditioning""]",$115.00,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,19,46,46,46,46,1,1,0,1,0.15,5.0,5.0,5.0,5.0,5.0
