Unnamed: 0,scrape_id,latitude,neighbourhood_cleansed,property_type,host_since,host_response_time,host_acceptance_rate,host_listings_count,host_has_profile_pic,accommodates,bathrooms_text,beds,price,maximum_nights,maximum_minimum_nights,maximum_maximum_nights,maximum_nights_avg_ntm,availability_30,availability_90,availability_eoy,number_of_reviews_ltm,number_of_reviews_ly,review_scores_rating,review_scores_cleanliness,review_scores_location
6522,20250612050654,41.38267,les Corts,Entire rental unit,2010-01-19,within an hour,91%,44.0,t,4,1.5 baths,3.0,$78.00,1125,32.0,1125.0,1125.0,1,51,82,0,0,,,
6523,20250612050654,41.37461,el Poble Sec,Private room in rental unit,2019-12-11,,,1.0,t,1,1 shared bath,,,1125,20.0,1125.0,1125.0,0,0,0,0,0,,,
6524,20250612050654,41.40333557128906,el Putxet i el Farró,Entire rental unit,2015-06-16,within an hour,100%,42.0,t,6,1 bath,4.0,$299.00,365,3.0,1125.0,1125.0,20,72,171,10,14,4.48,4.81,4.61
6525,20250612050654,41.37392,el Poble Sec,Entire rental unit,2011-11-27,within an hour,28%,356.0,t,12,3 baths,24.0,"$1,095.00",330,2.0,330.0,330.0,30,90,193,0,0,5.0,5.0,5.0
6526,20250612050654,41.38466,"Sant Pere, Santa Caterina i la Ribera",Entire rental unit,2011-11-27,within an hour,28%,356.0,t,15,4 baths,13.0,"$1,817.00",1125,1.0,1125.0,1125.0,30,90,193,0,0,,,
6527,20250612050654,41.38477,el Barri Gòtic,Private room in home,2019-12-12,a few days or more,0%,2.0,t,1,1 shared bath,,,31,31.0,31.0,31.0,0,0,0,0,0,,,
6528,20250612050654,41.38443,el Barri Gòtic,Private room in home,2019-12-12,a few days or more,0%,2.0,t,1,1.5 shared baths,1.0,$22.00,1125,31.0,1125.0,1125.0,29,89,89,0,0,,,
6529,20250612050654,41.37433,el Poble Sec,Entire rental unit,2012-12-21,within an hour,79%,224.0,t,6,2 baths,7.0,$240.00,1125,5.0,1125.0,133.8,4,34,135,18,17,4.49,4.35,4.8
6530,20250612050654,41.37427,el Poble Sec,Entire rental unit,2012-12-21,within an hour,79%,224.0,t,6,2 baths,7.0,$227.00,1125,5.0,1125.0,239.2,2,22,116,18,16,4.54,4.52,4.89
6531,20250612050654,41.37476,Hostafrancs,Entire rental unit,2012-12-21,within an hour,79%,224.0,t,4,1 bath,5.0,$180.00,1125,5.0,1125.0,176.8,0,40,141,10,13,4.33,4.22,4.85
6532,20250612050654,41.39713,la Dreta de l'Eixample,Entire rental unit,2011-10-19,within a few hours,78%,47.0,t,4,1 bath,2.0,$46.00,330,57.0,330.0,330.0,0,1,91,2,4,4.38,3.63,4.88
6533,20250612050654,41.39735,la Vila de Gràcia,Entire rental unit,2017-06-12,within an hour,99%,25.0,t,3,1 bath,2.0,$207.00,1125,5.0,1125.0,1125.0,5,64,152,9,11,4.22,4.13,4.66
6534,20250612050654,41.37944,la Barceloneta,Entire rental unit,2010-10-18,within an hour,73%,2.0,t,2,1 bath,1.0,$65.00,364,32.0,364.0,364.0,1,13,117,5,6,5.0,4.83,5.0
6535,20250612050654,41.41893,Navas,Private room in rental unit,2020-01-02,,,1.0,t,1,1 shared bath,,,60,1.0,1125.0,1125.0,0,0,0,0,0,,,
6536,20250612050654,41.42379,el Carmel,Private room in rental unit,2016-10-29,,,1.0,t,1,2 baths,,,1125,30.0,1125.0,1125.0,0,0,0,0,0,,,
6537,20250612050654,41.39301,la Dreta de l'Eixample,Private room in rental unit,2018-02-01,,,1.0,t,2,1 shared bath,,,1125,1.0,1125.0,1125.0,0,0,0,0,0,,,
6538,20250612050654,41.397467668674814,la Dreta de l'Eixample,Entire rental unit,2019-03-19,within a few hours,82%,5.0,t,8,2 baths,7.0,$449.00,999,4.0,999.0,999.0,8,57,159,44,48,4.74,4.67,4.94
6539,20250612050654,41.38249,les Corts,Private room in rental unit,2020-01-03,,,1.0,t,2,1 bath,,,1125,1.0,1125.0,1125.0,0,0,0,0,0,,,
6540,20250612050654,41.382041931152344,el Barri Gòtic,Entire rental unit,2019-12-30,within a few hours,100%,1.0,t,5,1 bath,3.0,$250.00,1125,32.0,1125.0,1125.0,30,40,40,2,2,5.0,4.55,5.0
6541,20250612050654,41.44865,les Roquetes,Private room in rental unit,2020-01-05,,,1.0,t,2,1 bath,,,1125,1.0,1125.0,1125.0,0,0,0,0,0,,,
6542,20250612050654,41.38431,la Nova Esquerra de l'Eixample,Entire rental unit,2019-12-12,within an hour,100%,1.0,t,5,2.5 baths,4.0,$278.00,1125,5.0,1125.0,1125.0,10,67,171,16,2,4.54,4.46,4.62
6543,20250612050654,41.385,la Nova Esquerra de l'Eixample,Private room in rental unit,2019-12-13,,,1.0,t,2,1 bath,,,31,3.0,31.0,31.0,0,0,0,0,0,5.0,5.0,5.0
6544,20250612050654,41.40548,Sant Gervasi - la Bonanova,Private room in rental unit,2018-10-16,within a day,63%,2.0,t,1,1.5 baths,3.0,$18.00,60,30.0,60.0,60.0,12,56,146,2,5,4.33,4.87,4.87
6545,20250612050654,41.37982,la Nova Esquerra de l'Eixample,Private room in rental unit,2011-07-03,within an hour,96%,13.0,t,2,3 shared baths,3.0,$40.00,365,32.0,365.0,365.0,0,0,93,0,0,4.0,4.0,4.5
6546,20250612050654,41.37902,el Raval,Entire rental unit,2019-05-30,within an hour,98%,166.0,t,4,1 bath,4.0,$90.00,360,32.0,360.0,360.0,18,78,181,0,0,4.83,4.67,5.0
6547,20250612050654,41.39145,el Parc i la Llacuna del Poblenou,Entire loft,2019-01-28,within a few hours,100%,1.0,t,2,1 bath,2.0,$240.00,1125,3.0,1125.0,1125.0,5,32,118,42,38,4.83,4.92,4.86
6548,20250612050654,41.38161,el Barri Gòtic,Private room in rental unit,2013-07-24,a few days or more,0%,2.0,t,1,1 bath,1.0,$95.00,1125,30.0,1125.0,1125.0,29,89,192,0,0,5.0,5.0,5.0
6549,20250612050654,41.41989,el Guinardó,Private room in rental unit,2020-01-06,,,1.0,t,2,1 private bath,,,1125,3.0,1125.0,1125.0,0,0,0,0,0,,,
6550,20250612050654,41.39947,el Poblenou,Entire rental unit,2018-01-16,within an hour,99%,11.0,t,5,2 baths,4.0,$372.00,365,2.0,1125.0,1125.0,3,16,16,42,36,4.96,4.99,4.93
6551,20250612050654,41.38916,"Sant Pere, Santa Caterina i la Ribera",Entire condo,2020-01-08,within a few hours,98%,8.0,t,4,1 bath,2.0,$106.00,1125,31.0,1125.0,1125.0,0,0,0,0,0,4.73,4.73,5.0
6552,20250612050654,41.39098,l'Antiga Esquerra de l'Eixample,Entire rental unit,2015-02-11,within an hour,87%,16.0,t,4,1.5 baths,3.0,$82.00,1125,32.0,1125.0,1125.0,0,54,158,1,0,3.75,3.5,4.25
6553,20250612050654,41.40553,la Sagrada Família,Entire rental unit,2011-11-27,within an hour,28%,356.0,t,5,2 baths,4.0,$286.00,1125,1.0,1125.0,1125.0,30,90,141,0,0,,,
6554,20250612050654,41.3802,la Nova Esquerra de l'Eixample,Private room in rental unit,2016-02-29,,,2.0,t,1,Shared half-bath,,,90,30.0,90.0,90.0,0,0,0,0,0,,,
6555,20250612050654,41.40438,el Camp d'en Grassot i Gràcia Nova,Entire rental unit,2019-06-25,within an hour,94%,44.0,t,4,1 bath,2.0,$160.00,365,7.0,365.0,365.0,1,45,135,44,47,4.72,4.64,4.78
6556,20250612050654,41.41233,el Camp de l'Arpa del Clot,Private room in rental unit,2016-12-12,,,2.0,t,6,1 private bath,,,1125,1.0,1125.0,1125.0,0,0,0,0,0,4.75,4.75,4.75
6557,20250612050654,41.40507,la Sagrada Família,Private room in rental unit,2020-01-09,,,1.0,t,2,1 shared bath,,,1125,1.0,1125.0,1125.0,0,0,0,0,0,,,
6558,20250612050654,41.43005,Vilapicina i la Torre Llobeta,Entire serviced apartment,2010-11-26,within an hour,95%,332.0,t,4,1 bath,2.0,$155.00,1125,5.0,1125.0,1125.0,3,36,134,18,18,4.75,4.75,4.62
6559,20250612050654,41.37814,el Raval,Private room in rental unit,2019-12-16,,,1.0,t,4,1 shared bath,,,7,1.0,7.0,7.0,0,0,0,0,0,4.0,5.0,4.0
6560,20250612050654,41.38255,"Sant Pere, Santa Caterina i la Ribera",Entire rental unit,2011-11-27,within an hour,28%,356.0,t,4,1 bath,2.0,$366.00,330,2.0,330.0,330.0,30,90,193,0,0,,,
6561,20250612050654,41.37722,la Nova Esquerra de l'Eixample,Private room in rental unit,2016-12-13,,,1.0,t,2,1 shared bath,,,1,1.0,1.0,1.0,0,0,0,0,0,,,
6562,20250612050654,41.38101,el Barri Gòtic,Private room in rental unit,2019-12-16,within an hour,70%,1.0,t,1,1 shared bath,1.0,$49.00,5,5.0,5.0,5.0,17,26,26,29,25,4.65,4.72,4.65
6563,20250612050654,41.38401,"Sant Pere, Santa Caterina i la Ribera",Entire rental unit,2011-11-27,within an hour,28%,356.0,t,9,4 baths,8.0,"$1,143.00",330,2.0,330.0,330.0,30,90,193,0,0,5.0,5.0,5.0
6564,20250612050654,41.43153,Sant Andreu,Private room in guesthouse,2016-05-25,,,1.0,t,2,1.5 shared baths,,,1125,18.0,1125.0,1125.0,0,0,0,0,0,,,
6565,20250612050654,41.40464,la Vila de Gràcia,Entire rental unit,2011-05-27,within an hour,97%,3.0,t,3,1 bath,2.0,$41.00,100,31.0,1125.0,1125.0,3,9,57,3,3,4.64,4.79,4.86
6566,20250612050654,41.39002,la Nova Esquerra de l'Eixample,Room in hotel,2019-12-24,,,4.0,t,1,1 private bath,,,1125,1.0,1125.0,1125.0,0,0,0,0,0,,,
6567,20250612050654,41.38212,Sant Antoni,Entire rental unit,2012-12-21,within an hour,79%,224.0,t,5,2 baths,3.0,$261.00,1125,5.0,1125.0,338.9,6,28,110,8,8,4.49,4.67,4.67
6568,20250612050654,41.37666911036556,el Raval,Private room in townhouse,2014-06-14,within an hour,99%,2.0,t,2,1 shared bath,,,365,31.0,1125.0,1125.0,29,89,104,24,41,4.63,4.45,4.52
6569,20250612050654,41.38011,Sant Antoni,Private room in rental unit,2017-03-21,within an hour,0%,2.0,t,2,1 shared bath,1.0,$50.00,730,31.0,730.0,730.0,14,74,178,0,0,4.75,4.88,4.75
6570,20250612050654,41.40726,la Sagrada Família,Entire rental unit,2011-05-08,within an hour,99%,6.0,t,8,2 baths,6.0,$516.00,1125,3.0,100.0,100.0,11,45,142,17,23,4.59,4.71,4.93
6571,20250612050654,41.37157,Sants - Badal,Private room in rental unit,2019-07-02,,,1.0,t,5,1 shared bath,,,1125,1.0,1125.0,1125.0,0,0,0,0,0,,,
6572,20250612050654,41.38608,l'Antiga Esquerra de l'Eixample,Private room in rental unit,2019-12-17,within an hour,100%,2.0,t,1,1 private bath,1.0,$124.00,120,3.0,1125.0,1125.0,22,46,147,38,47,4.93,4.98,4.97
6573,20250612050654,41.37631,Sant Antoni,Private room in rental unit,2019-08-02,within a few hours,80%,8.0,t,1,1.5 baths,,,730,2.0,730.0,730.0,0,0,0,14,13,4.69,4.5,4.88
6574,20250612050654,41.38292,"Sant Pere, Santa Caterina i la Ribera",Entire rental unit,2011-11-27,within an hour,28%,356.0,t,9,2 baths,7.0,"$1,143.00",330,1.0,330.0,330.0,30,88,188,0,0,,,
6575,20250612050654,41.38925,la Dreta de l'Eixample,Entire vacation home,2019-03-06,within an hour,90%,13.0,t,4,1 bath,2.0,$289.00,1125,5.0,1125.0,1125.0,3,23,96,1,1,4.33,4.33,5.0
6576,20250612050654,41.40218,la Sagrada Família,Entire rental unit,2011-11-27,within an hour,28%,356.0,t,5,1 bath,2.0,$352.00,1125,1.0,1125.0,1125.0,29,89,189,0,1,5.0,5.0,5.0
6577,20250612050654,41.40098,la Vila de Gràcia,Entire loft,2014-06-18,within an hour,89%,12.0,t,2,1 bath,1.0,$65.00,304,31.0,304.0,304.0,20,80,183,2,5,4.8,4.8,5.0
6578,20250612050654,41.38424,"Sant Pere, Santa Caterina i la Ribera",Entire rental unit,2011-11-27,within an hour,28%,356.0,t,4,1 bath,2.0,$366.00,330,2.0,330.0,330.0,30,90,192,0,0,5.0,5.0,5.0
6579,20250612050654,41.39248,la Vila Olímpica del Poblenou,Entire loft,2018-06-04,within a day,0%,1.0,t,4,3.5 baths,3.0,$390.00,45,14.0,45.0,45.0,14,54,85,0,0,,,
6580,20250612050654,41.376163574947725,Sants - Badal,Entire rental unit,2018-10-19,within an hour,100%,26.0,t,2,1 bath,1.0,$46.00,1125,32.0,1125.0,1125.0,0,20,123,3,4,4.41,4.41,4.65
6581,20250612050654,41.40547,la Sagrada Família,Entire rental unit,2011-05-08,within an hour,99%,6.0,t,6,2 baths,,,32,3.0,100.0,100.0,21,80,91,38,35,4.75,4.79,4.96
6582,20250612050654,41.39288,la Dreta de l'Eixample,Entire rental unit,2015-09-07,within an hour,99%,34.0,t,10,4 baths,7.0,$233.00,1125,32.0,365.0,365.0,12,20,64,2,2,5.0,4.67,5.0
6583,20250612050654,41.40186,el Fort Pienc,Private room in rental unit,2020-01-11,,,1.0,t,2,1 bath,,,1125,1.0,1125.0,1125.0,0,0,0,0,0,,,
6584,20250612050654,41.39746,la Vila de Gràcia,Private room in rental unit,2012-06-10,within an hour,100%,3.0,t,1,1 shared bath,1.0,$30.00,90,31.0,90.0,90.0,27,65,156,2,2,4.84,4.89,5.0
6585,20250612050654,41.40171,el Poblenou,Private room in rental unit,2020-01-12,within an hour,100%,1.0,t,2,1 private bath,1.0,$99.00,60,9.0,1125.0,1125.0,1,21,40,56,44,4.82,4.94,4.8
6586,20250612050654,41.39851,la Vila de Gràcia,Entire rental unit,2017-06-12,within an hour,99%,25.0,t,3,1 bath,2.0,$212.00,1125,5.0,1125.0,1125.0,10,70,172,22,25,4.27,4.22,4.83
6587,20250612050654,41.41715,Navas,Entire rental unit,2016-02-16,within an hour,100%,6.0,t,4,1 bath,2.0,$59.00,1125,32.0,1125.0,1125.0,0,56,158,0,0,,,
6588,20250612050654,41.39724,la Vila de Gràcia,Entire rental unit,2017-06-12,within an hour,99%,25.0,t,3,1 bath,2.0,$221.00,1125,5.0,1125.0,1125.0,8,68,169,17,20,4.45,4.51,4.8
6589,20250612050654,41.41437,Can Baró,Private room in rental unit,2017-01-15,within a few hours,75%,2.0,t,2,1 shared bath,,,1125,31.0,1125.0,1125.0,0,0,0,0,0,5.0,4.5,4.0
6590,20250612050654,41.37562,el Raval,Private room in rental unit,2020-01-13,,,1.0,t,1,1 bath,,,1125,1.0,1125.0,1125.0,0,0,0,0,0,,,
6591,20250612050654,41.43317,el Turó de la Peira,Private room in rental unit,2017-01-14,,,1.0,t,2,1 shared bath,,,1125,1.0,1125.0,1125.0,0,0,0,0,0,4.0,4.0,5.0
6592,20250612050654,41.40439,el Poblenou,Entire rental unit,2015-10-22,within an hour,100%,123.0,t,3,2 baths,,,230,365.0,999.0,999.0,0,0,0,1,1,4.2,4.7,4.9
6593,20250612050654,41.37797,la Barceloneta,Entire rental unit,2018-02-11,within an hour,96%,3.0,t,2,1 bath,1.0,$57.00,1125,31.0,1125.0,1125.0,0,22,126,5,3,4.95,4.79,4.95
6594,20250612050654,41.39453,el Fort Pienc,Private room in rental unit,2019-12-26,within a few hours,100%,5.0,t,1,2 shared baths,1.0,$21.00,190,32.0,190.0,190.0,0,1,6,1,1,5.0,4.63,5.0
6595,20250612050654,41.38366,el Barri Gòtic,Entire rental unit,2015-03-06,within an hour,100%,3.0,t,10,5 baths,4.0,$295.00,1125,30.0,1125.0,1125.0,5,60,159,2,2,4.8,4.8,4.8
6596,20250612050654,41.38776,"Sant Pere, Santa Caterina i la Ribera",Entire guest suite,2019-01-23,within an hour,99%,6.0,t,4,1 bath,,,730,7.0,730.0,730.0,8,35,35,20,6,4.68,4.45,4.82
6597,20250612050654,41.40751,la Vila de Gràcia,Entire rental unit,2014-05-05,,,1.0,t,6,2 baths,4.0,$238.00,60,32.0,60.0,60.0,18,56,82,0,0,,,
6598,20250612050654,41.40089,la Vila de Gràcia,Private room in rental unit,2020-01-12,,,1.0,t,2,1 bath,,,1125,1.0,1125.0,1125.0,0,0,0,0,0,,,
6599,20250612050654,41.38146,el Raval,Entire rental unit,2019-12-31,within a few hours,100%,1.0,t,2,1 bath,1.0,$111.00,1125,32.0,1125.0,1125.0,0,57,160,3,2,4.0,4.2,4.5
6600,20250612050654,41.38434,"Sant Pere, Santa Caterina i la Ribera",Entire rental unit,2011-11-27,within an hour,28%,356.0,t,4,1 bath,4.0,$366.00,330,2.0,330.0,330.0,30,90,193,0,0,4.5,5.0,5.0
6601,20250612050654,41.39552,la Dreta de l'Eixample,Private room in rental unit,2020-01-28,,,2.0,t,3,1 bath,,,1125,1.0,1125.0,1125.0,0,0,0,0,0,,,
6602,20250612050654,41.39592,la Dreta de l'Eixample,Private room in rental unit,2020-01-28,,,2.0,t,3,1 shared bath,,,1125,3.0,1125.0,1125.0,0,0,0,0,0,4.0,3.33,5.0
6603,20250612050654,41.3789,el Raval,Private room in rental unit,2020-01-28,,,1.0,t,1,1 bath,,,1125,1.0,1125.0,1125.0,0,0,0,0,0,,,
6604,20250612050654,41.4329,el Turó de la Peira,Private room in rental unit,2015-06-29,within a few hours,71%,15.0,t,1,1.5 baths,1.0,$17.00,416,30.0,416.0,416.0,0,20,122,0,0,4.67,4.0,3.67
6605,20250612050654,41.39339,la Dreta de l'Eixample,Private room in rental unit,2012-08-02,within a few hours,50%,1.0,t,1,1 private bath,1.0,$66.00,730,30.0,730.0,730.0,29,89,179,1,1,4.0,3.0,5.0
6606,20250612050654,41.40221,la Vila de Gràcia,Entire rental unit,2017-10-19,within an hour,100%,7.0,t,4,1 bath,1.0,$419.00,1125,3.0,999.0,999.0,7,41,138,33,46,4.46,4.51,4.67
6607,20250612050654,41.38158020178342,el Barri Gòtic,Private room in rental unit,2019-07-30,within a few hours,94%,1.0,t,2,1 shared bath,1.0,$110.00,60,3.0,60.0,60.0,18,59,138,10,0,5.0,4.7,4.9
6608,20250612050654,41.39206,la Dreta de l'Eixample,Entire serviced apartment,2018-01-16,within a day,58%,14.0,t,2,1 bath,,,120,31.0,120.0,105.2,0,0,0,0,1,5.0,5.0,5.0
6609,20250612050654,41.3901,les Corts,Room in hotel,2019-12-24,,,4.0,t,2,1 private bath,,,1125,1.0,1125.0,1125.0,0,0,0,0,0,4.67,4.67,4.67
6610,20250612050654,41.38798,les Corts,Room in hotel,2019-12-24,,,4.0,t,2,1 private bath,,,1125,1.0,1125.0,1125.0,0,0,0,0,0,4.36,4.55,4.64
6611,20250612050654,41.38975,les Corts,Room in hotel,2019-12-24,,,4.0,t,3,1 private bath,,,1125,1.0,1125.0,1125.0,0,0,0,0,0,,,
6612,20250612050654,41.44644,les Roquetes,Private room in rental unit,2020-01-16,,,1.0,t,1,1 bath,,,1125,1.0,1125.0,1125.0,0,0,0,0,0,,,
6613,20250612050654,41.38258,el Raval,Private room in rental unit,2020-01-16,,,1.0,t,2,1.5 shared baths,,,7,1.0,7.0,7.0,0,0,0,0,0,,,
6614,20250612050654,41.38176,el Raval,Private room in rental unit,2011-09-26,within an hour,100%,2.0,t,3,1.5 shared baths,2.0,$134.00,730,1.0,1125.0,1125.0,4,25,113,84,75,4.88,4.81,4.76
6615,20250612050654,41.37413,el Poble Sec,Entire rental unit,2011-11-27,within an hour,28%,356.0,t,8,2 baths,4.0,$569.00,1125,1.0,1125.0,1125.0,30,90,191,0,0,5.0,4.0,5.0
6616,20250612050654,41.3940991,Sant Gervasi - Galvany,Entire rental unit,2010-05-10,within an hour,99%,21.0,t,4,2 baths,3.0,$392.00,30,3.0,1125.0,1125.0,15,60,145,4,1,4.7,4.75,4.9
6617,20250612050654,41.39292,el Parc i la Llacuna del Poblenou,Private room in rental unit,2014-02-26,within an hour,100%,19.0,t,2,1.5 baths,,,1125,3.0,1125.0,1125.0,0,0,0,13,17,4.58,4.49,4.49
6618,20250612050654,41.37392,Sants - Badal,Private room in rental unit,2020-01-30,,,1.0,t,1,1 bath,,,1125,1.0,1125.0,1125.0,0,0,0,0,0,,,
6619,20250612050654,41.40391,el Putxet i el Farró,Private room in rental unit,2020-01-30,,,1.0,t,2,1 bath,,,1125,1.0,1125.0,1125.0,0,0,0,0,0,,,
6620,20250612050654,41.37382,el Poble Sec,Entire rental unit,2011-11-27,within an hour,28%,356.0,t,4,1 bath,,,1125,1.0,1125.0,1125.0,0,0,0,0,0,5.0,5.0,5.0
6621,20250612050654,41.39735,el Parc i la Llacuna del Poblenou,Room in boutique hotel,2019-07-08,within an hour,100%,4.0,t,2,1 private bath,1.0,$321.00,1125,3.0,1125.0,1125.0,18,66,163,0,0,5.0,5.0,5.0
6622,20250612050654,41.40305,el Poblenou,Entire loft,2019-11-19,within a day,,1.0,t,6,2.5 baths,4.0,$375.00,45,31.0,45.0,45.0,22,72,93,0,0,5.0,5.0,5.0
6623,20250612050654,41.41313,la Salut,Entire home,2013-09-01,,,1.0,t,8,3 baths,,,62,15.0,1125.0,1125.0,0,0,0,0,0,4.0,5.0,4.0
6624,20250612050654,41.40189,la Vila de Gràcia,Private room in rental unit,2020-01-16,,,1.0,t,2,1 bath,,,1125,1.0,1125.0,1125.0,0,0,0,0,0,,,
6625,20250612050654,41.42733,Vilapicina i la Torre Llobeta,Private room in rental unit,2020-01-17,,,1.0,t,2,1 bath,,,1125,1.0,1125.0,1125.0,0,0,0,0,0,,,
6626,20250612050654,41.3984,la Dreta de l'Eixample,Entire rental unit,2019-05-06,within a few hours,81%,4.0,t,12,4 baths,6.0,$462.00,999,4.0,999.0,999.0,21,69,172,37,40,4.77,4.7,4.94
6627,20250612050654,41.39514,la Dreta de l'Eixample,Private room in rental unit,2018-09-17,,,1.0,t,1,1 bath,,,90,30.0,90.0,90.0,0,0,0,0,0,,,
6628,20250612050654,41.38135,el Raval,Private room in rental unit,2020-01-17,,,1.0,t,2,1 bath,,,1125,1.0,1125.0,1125.0,0,0,0,0,0,5.0,5.0,5.0
6629,20250612050654,41.38029,el Raval,Private room in home,2016-11-24,,,1.0,t,1,1 shared bath,,,32,30.0,1125.0,1125.0,0,0,0,0,0,,,
6630,20250612050654,41.40054,el Poblenou,Private room in rental unit,2020-01-18,,,1.0,t,2,1 bath,,,15,1.0,15.0,15.0,0,0,0,0,0,5.0,5.0,5.0
6631,20250612050654,41.4101,el Baix Guinardó,Entire rental unit,2015-04-20,,,1.0,t,2,1 bath,,,32,31.0,32.0,32.0,0,0,0,0,0,,,
6632,20250612050654,41.44063,Sant Andreu,Entire rental unit,2020-01-22,within a day,57%,2.0,t,4,1 bath,3.0,$156.00,1125,4.0,1125.0,1125.0,24,80,182,15,21,4.56,4.68,4.47
6633,20250612050654,41.37138,el Poble Sec,Private room in rental unit,2016-05-05,,,1.0,t,1,1 private bath,,,90,15.0,90.0,90.0,0,0,0,0,0,,,
6634,20250612050654,41.37711,el Barri Gòtic,Entire rental unit,2012-05-08,within an hour,99%,53.0,t,7,2.5 baths,5.0,$430.00,1125,7.0,365.0,365.0,7,67,168,27,23,4.7,4.66,4.95
6635,20250612050654,41.38586,la Nova Esquerra de l'Eixample,Private room in rental unit,2020-01-31,within a few hours,100%,1.0,t,1,1 shared bath,1.0,$28.00,365,31.0,365.0,365.0,30,90,194,2,2,4.68,4.88,4.9
6636,20250612050654,41.37389,el Poble Sec,Entire rental unit,2011-11-27,within an hour,28%,356.0,t,4,1 bath,,,1125,1.0,1125.0,1125.0,0,0,0,0,0,4.4,4.6,4.8
6637,20250612050654,41.4018,el Poblenou,Private room in guest suite,2014-12-11,,,1.0,t,2,1 private bath,,,15,3.0,1125.0,1125.0,0,0,0,0,0,,,
6638,20250612050654,41.37807,el Barri Gòtic,Entire rental unit,2012-07-03,within an hour,97%,43.0,t,7,2.5 baths,5.0,$500.00,365,28.0,1125.0,1125.0,30,90,193,0,0,5.0,5.0,5.0
6639,20250612050654,41.42131,la Verneda i la Pau,Private room in rental unit,2020-02-02,,,1.0,t,2,1 bath,,,1125,30.0,1125.0,1125.0,0,0,0,0,0,,,
6640,20250612050654,41.39254,la Dreta de l'Eixample,Private room in rental unit,2013-02-02,,,1.0,t,2,1.5 baths,,,1125,2.0,1125.0,1125.0,0,0,0,0,0,,,
6641,20250612050654,41.39068,la Dreta de l'Eixample,Entire rental unit,2012-07-03,within an hour,97%,43.0,t,3,1 bath,2.0,$280.00,365,28.0,1125.0,1125.0,26,61,164,0,0,5.0,5.0,5.0
6642,20250612050654,41.38215,el Raval,Private room in rental unit,2020-01-19,,,1.0,t,2,1 bath,,,1125,1.0,1125.0,1125.0,0,0,0,0,0,,,
6643,20250612050654,41.37853,Sant Antoni,Entire loft,2012-07-25,within an hour,97%,2.0,t,2,1 bath,,$53.00,90,62.0,1125.0,1125.0,0,1,68,0,0,,,
6644,20250612050654,41.38344192504883,Sant Antoni,Entire condo,2013-08-15,within a day,60%,1.0,t,2,1 bath,1.0,$100.00,1125,31.0,1125.0,1125.0,30,90,193,1,2,4.86,4.71,5.0
6645,20250612050654,41.38106,el Raval,Private room in rental unit,2014-05-01,within a few hours,22%,5.0,t,1,1.5 shared baths,,,1125,31.0,1125.0,1125.0,29,89,89,0,0,4.82,4.88,4.85
